5muy_A     5mus_A  5muyA     5musA gtm1=  0.99898 gtm2=  0.99898 gbest= 0.998980  gdtts=   0.9985
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17764 gtm2=  0.52316 gbest= 0.523160  gdtts=   0.5986
5muy_A     2ncl_A  5muyA     2nclA gtm1=  0.17752 gtm2=  0.50570 gbest= 0.505700  gdtts=   0.5915
5muy_A     6zuz_A  5muyA     6zuzA gtm1=  0.17752 gtm2=  0.50336 gbest= 0.503360  gdtts=   0.6232
5muy_A     6t3i_A  5muyA     6t3iA gtm1=  0.17752 gtm2=  0.50392 gbest= 0.503920  gdtts=   0.6092
5muy_A     4eba_G  5muyA     4ebaG gtm1=  0.17735 gtm2=  0.51335 gbest= 0.513350  gdtts=   0.5833
5muy_A     2ncl_A  5muyA     2nclA gtm1=  0.17733 gtm2=  0.51688 gbest= 0.516880  gdtts=   0.5880
5muy_A     2ru4_B  5muyA     2ru4B gtm1=  0.17730 gtm2=  0.51971 gbest= 0.519710  gdtts=   0.6429
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17717 gtm2=  0.53243 gbest= 0.532430  gdtts=   0.6107
5muy_A     6uvn_N  5muyA     6uvnN gtm1=  0.17710 gtm2=  0.50506 gbest= 0.505060  gdtts=   0.5811
5muy_A     2ru4_B  5muyA     2ru4B gtm1=  0.17706 gtm2=  0.52010 gbest= 0.520100  gdtts=   0.6500
5muy_A     2ncl_A  5muyA     2nclA gtm1=  0.17696 gtm2=  0.50495 gbest= 0.504950  gdtts=   0.5868
5muy_A     4eba_H  5muyA     4ebaH gtm1=  0.17692 gtm2=  0.51836 gbest= 0.518360  gdtts=   0.5903
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17667 gtm2=  0.52322 gbest= 0.523220  gdtts=   0.6071
5muy_A     2ncl_A  5muyA     2nclA gtm1=  0.17656 gtm2=  0.50325 gbest= 0.503250  gdtts=   0.5951
5muy_A     2ncl_A  5muyA     2nclA gtm1=  0.17635 gtm2=  0.50154 gbest= 0.501540  gdtts=   0.5915
5muy_A     2ru4_B  5muyA     2ru4B gtm1=  0.17624 gtm2=  0.50996 gbest= 0.509960  gdtts=   0.6429
5muy_A     2ru4_B  5muyA     2ru4B gtm1=  0.17601 gtm2=  0.52364 gbest= 0.523640  gdtts=   0.6618
5muy_A     2ru4_B  5muyA     2ru4B gtm1=  0.17591 gtm2=  0.50758 gbest= 0.507580  gdtts=   0.6268
5muy_A     1xs3_A  5muyA     1xs3A gtm1=  0.17563 gtm2=  0.50665 gbest= 0.506650  gdtts=   0.5377
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17558 gtm2=  0.51786 gbest= 0.517860  gdtts=   0.5821
5muy_A     5n88_D  5muyA     5n88D gtm1=  0.17550 gtm2=  0.53334 gbest= 0.533340  gdtts=   0.6304
5muy_A     1xs3_A  5muyA     1xs3A gtm1=  0.17492 gtm2=  0.51705 gbest= 0.517050  gdtts=   0.5634
5muy_A     1xs3_A  5muyA     1xs3A gtm1=  0.17483 gtm2=  0.51902 gbest= 0.519020  gdtts=   0.5563
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17478 gtm2=  0.51958 gbest= 0.519580  gdtts=   0.6213
5muy_A     6bek_D  5muyA     6bekD gtm1=  0.17462 gtm2=  0.50417 gbest= 0.504170  gdtts=   0.6286
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17447 gtm2=  0.51359 gbest= 0.513590  gdtts=   0.6036
5muy_A     1xs3_A  5muyA     1xs3A gtm1=  0.17446 gtm2=  0.50675 gbest= 0.506750  gdtts=   0.5451
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17443 gtm2=  0.52804 gbest= 0.528040  gdtts=   0.6250
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17440 gtm2=  0.52021 gbest= 0.520210  gdtts=   0.6196
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17437 gtm2=  0.53127 gbest= 0.531270  gdtts=   0.6306
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17421 gtm2=  0.52288 gbest= 0.522880  gdtts=   0.6213
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17415 gtm2=  0.51376 gbest= 0.513760  gdtts=   0.6071
5muy_A     7ykm_A  5muyA     7ykmA gtm1=  0.17411 gtm2=  0.51424 gbest= 0.514240  gdtts=   0.5978
5muy_A     4xhu_D  5muyA     4xhuD gtm1=  0.17407 gtm2=  0.52468 gbest= 0.524680  gdtts=   0.6377
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17407 gtm2=  0.51435 gbest= 0.514350  gdtts=   0.6071
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17398 gtm2=  0.52329 gbest= 0.523290  gdtts=   0.6123
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17377 gtm2=  0.51098 gbest= 0.510980  gdtts=   0.6123
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17376 gtm2=  0.51396 gbest= 0.513960  gdtts=   0.6250
5muy_A     1xs3_A  5muyA     1xs3A gtm1=  0.17370 gtm2=  0.51170 gbest= 0.511700  gdtts=   0.5458
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17352 gtm2=  0.50135 gbest= 0.501350  gdtts=   0.6021
5muy_A     1xs3_A  5muyA     1xs3A gtm1=  0.17332 gtm2=  0.50555 gbest= 0.505550  gdtts=   0.5750
5muy_A     1xs3_A  5muyA     1xs3A gtm1=  0.17331 gtm2=  0.51912 gbest= 0.519120  gdtts=   0.5536
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17316 gtm2=  0.53115 gbest= 0.531150  gdtts=   0.6269
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17294 gtm2=  0.52333 gbest= 0.523330  gdtts=   0.6306
5muy_A     1xs3_A  5muyA     1xs3A gtm1=  0.17286 gtm2=  0.51091 gbest= 0.510910  gdtts=   0.5750
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17271 gtm2=  0.51412 gbest= 0.514120  gdtts=   0.6176
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17266 gtm2=  0.51912 gbest= 0.519120  gdtts=   0.6213
5muy_A     1xs3_A  5muyA     1xs3A gtm1=  0.17266 gtm2=  0.50943 gbest= 0.509430  gdtts=   0.5643
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17264 gtm2=  0.51263 gbest= 0.512630  gdtts=   0.6103
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17263 gtm2=  0.50996 gbest= 0.509960  gdtts=   0.6213
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17258 gtm2=  0.52487 gbest= 0.524870  gdtts=   0.6381
5muy_A     1xs3_A  5muyA     1xs3A gtm1=  0.17252 gtm2=  0.50646 gbest= 0.506460  gdtts=   0.5679
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17216 gtm2=  0.51316 gbest= 0.513160  gdtts=   0.6159
5muy_A     1xs3_A  5muyA     1xs3A gtm1=  0.17214 gtm2=  0.50573 gbest= 0.505730  gdtts=   0.5643
5muy_A     2jnv_A  5muyA     2jnvA gtm1=  0.17184 gtm2=  0.50857 gbest= 0.508570  gdtts=   0.6157
5muy_A     1xs3_A  5muyA     1xs3A gtm1=  0.17155 gtm2=  0.50072 gbest= 0.500720  gdtts=   0.5679
5muy_A     2jnv_A  5muyA     2jnvA gtm1=  0.17147 gtm2=  0.50844 gbest= 0.508440  gdtts=   0.6194
5muy_A     6sri_Y  5muyA     6sriY gtm1=  0.17140 gtm2=  0.50259 gbest= 0.502590  gdtts=   0.6103
5muy_A     1xs3_A  5muyA     1xs3A gtm1=  0.17136 gtm2=  0.50272 gbest= 0.502720  gdtts=   0.5679
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17130 gtm2=  0.51045 gbest= 0.510450  gdtts=   0.6232
5muy_A     3hpg_J  5muyA     3hpgJ gtm1=  0.17096 gtm2=  0.51292 gbest= 0.512920  gdtts=   0.6231
5muy_A     6vd8_B  5muyA     6vd8B gtm1=  0.17076 gtm2=  0.52677 gbest= 0.526770  gdtts=   0.6418
5muy_A     2jnv_A  5muyA     2jnvA gtm1=  0.17075 gtm2=  0.50197 gbest= 0.501970  gdtts=   0.5809
5muy_A     2jnv_A  5muyA     2jnvA gtm1=  0.17065 gtm2=  0.50721 gbest= 0.507210  gdtts=   0.6082
5muy_A     2rp4_B  5muyA     2rp4B gtm1=  0.17048 gtm2=  0.53324 gbest= 0.533240  gdtts=   0.6066
5muy_A     2jnv_A  5muyA     2jnvA gtm1=  0.17029 gtm2=  0.50131 gbest= 0.501310  gdtts=   0.6231
5muy_A     1d8k_A  5muyA     1d8kA gtm1=  0.17024 gtm2=  0.51886 gbest= 0.518860  gdtts=   0.6381
5muy_A     5nfm_A  5muyA     5nfmA gtm1=  0.16987 gtm2=  0.50851 gbest= 0.508510  gdtts=   0.5761
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.16974 gtm2=  0.51880 gbest= 0.518800  gdtts=   0.6326
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.16972 gtm2=  0.50247 gbest= 0.502470  gdtts=   0.6306
5muy_A     6vd9_B  5muyA     6vd9B gtm1=  0.16895 gtm2=  0.55411 gbest= 0.554110  gdtts=   0.6288
5muy_A     6vd9_A  5muyA     6vd9A gtm1=  0.16876 gtm2=  0.55834 gbest= 0.558340  gdtts=   0.6385
5muy_A     1d8j_A  5muyA     1d8jA gtm1=  0.16865 gtm2=  0.50628 gbest= 0.506280  gdtts=   0.6119
5muy_A     1d8j_A  5muyA     1d8jA gtm1=  0.16863 gtm2=  0.51326 gbest= 0.513260  gdtts=   0.6287
5muy_A     2mcq_A  5muyA     2mcqA gtm1=  0.16852 gtm2=  0.50782 gbest= 0.507820  gdtts=   0.5784
5muy_A     1d8j_A  5muyA     1d8jA gtm1=  0.16843 gtm2=  0.51077 gbest= 0.510770  gdtts=   0.6045
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.16836 gtm2=  0.50436 gbest= 0.504360  gdtts=   0.6136
5muy_A     1d8j_A  5muyA     1d8jA gtm1=  0.16836 gtm2=  0.51095 gbest= 0.510950  gdtts=   0.6119
5muy_A     1d8j_A  5muyA     1d8jA gtm1=  0.16796 gtm2=  0.50332 gbest= 0.503320  gdtts=   0.6045
5muy_A     2mcq_A  5muyA     2mcqA gtm1=  0.16793 gtm2=  0.50077 gbest= 0.500770  gdtts=   0.5809
5muy_A     2jnv_A  5muyA     2jnvA gtm1=  0.16788 gtm2=  0.51007 gbest= 0.510070  gdtts=   0.6364
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.16754 gtm2=  0.51399 gbest= 0.513990  gdtts=   0.6119
5muy_A     1d8j_A  5muyA     1d8jA gtm1=  0.16743 gtm2=  0.50213 gbest= 0.502130  gdtts=   0.6140
5muy_A     1d8j_A  5muyA     1d8jA gtm1=  0.16729 gtm2=  0.50081 gbest= 0.500810  gdtts=   0.6082
5muy_A     2mcq_A  5muyA     2mcqA gtm1=  0.16716 gtm2=  0.50712 gbest= 0.507120  gdtts=   0.5909
5muy_A     5nfl_A  5muyA     5nflA gtm1=  0.16704 gtm2=  0.50031 gbest= 0.500310  gdtts=   0.5735
5muy_A    8apn_Uf  5muyA    8apnUf gtm1=  0.16667 gtm2=  0.53116 gbest= 0.531160  gdtts=   0.6250
5muy_A     2rp4_D  5muyA     2rp4D gtm1=  0.16606 gtm2=  0.51603 gbest= 0.516030  gdtts=   0.5772
5muy_A     8fnf_7  5muyA     8fnf7 gtm1=  0.16592 gtm2=  0.59713 gbest= 0.597130  gdtts=   0.7063
5muy_A     2djv_A  5muyA     2djvA gtm1=  0.16583 gtm2=  0.51324 gbest= 0.513240  gdtts=   0.5485
5muy_A     2rp4_A  5muyA     2rp4A gtm1=  0.16562 gtm2=  0.50104 gbest= 0.501040  gdtts=   0.6045
5muy_A     6l8v_A  5muyA     6l8vA gtm1=  0.16549 gtm2=  0.50136 gbest= 0.501360  gdtts=   0.5682
5muy_A     1d8j_A  5muyA     1d8jA gtm1=  0.16543 gtm2=  0.50214 gbest= 0.502140  gdtts=   0.6231
5muy_A     2rp4_D  5muyA     2rp4D gtm1=  0.16500 gtm2=  0.50914 gbest= 0.509140  gdtts=   0.6029
5muy_A     1d8j_A  5muyA     1d8jA gtm1=  0.16499 gtm2=  0.50467 gbest= 0.504670  gdtts=   0.6157
5muy_A     2rp4_A  5muyA     2rp4A gtm1=  0.16477 gtm2=  0.50522 gbest= 0.505220  gdtts=   0.6029
5muy_A     2rp4_A  5muyA     2rp4A gtm1=  0.16472 gtm2=  0.51185 gbest= 0.511850  gdtts=   0.6082
5muy_A     6vd9_D  5muyA     6vd9D gtm1=  0.16463 gtm2=  0.57152 gbest= 0.571520  gdtts=   0.6508
5muy_A     2rp4_B  5muyA     2rp4B gtm1=  0.16453 gtm2=  0.50792 gbest= 0.507920  gdtts=   0.6103
5muy_A     1th5_A  5muyA     1th5A gtm1=  0.16440 gtm2=  0.50755 gbest= 0.507550  gdtts=   0.5962
5muy_A     2rp4_C  5muyA     2rp4C gtm1=  0.16439 gtm2=  0.52093 gbest= 0.520930  gdtts=   0.5858
5muy_A     1th5_A  5muyA     1th5A gtm1=  0.16430 gtm2=  0.50537 gbest= 0.505370  gdtts=   0.5923
5muy_A     2lhr_A  5muyA     2lhrA gtm1=  0.16418 gtm2=  0.50709 gbest= 0.507090  gdtts=   0.5709
5muy_A     8fnc_7  5muyA     8fnc7 gtm1=  0.16409 gtm2=  0.59697 gbest= 0.596970  gdtts=   0.7177
5muy_A     1th5_A  5muyA     1th5A gtm1=  0.16317 gtm2=  0.50560 gbest= 0.505600  gdtts=   0.6055
5muy_A     2rp4_C  5muyA     2rp4C gtm1=  0.16305 gtm2=  0.51355 gbest= 0.513550  gdtts=   0.5993
5muy_A     2rp4_B  5muyA     2rp4B gtm1=  0.16291 gtm2=  0.51948 gbest= 0.519480  gdtts=   0.6082
5muy_A     2rp4_B  5muyA     2rp4B gtm1=  0.16290 gtm2=  0.50561 gbest= 0.505610  gdtts=   0.6082
5muy_A     2rp4_A  5muyA     2rp4A gtm1=  0.16283 gtm2=  0.51521 gbest= 0.515210  gdtts=   0.6007
5muy_A     6vd9_C  5muyA     6vd9C gtm1=  0.16263 gtm2=  0.56376 gbest= 0.563760  gdtts=   0.6429
5muy_A     2lzf_B  5muyA     2lzfB gtm1=  0.16244 gtm2=  0.55671 gbest= 0.556710  gdtts=   0.6411
5muy_A     1th5_A  5muyA     1th5A gtm1=  0.16238 gtm2=  0.51832 gbest= 0.518320  gdtts=   0.6151
5muy_A     1th5_A  5muyA     1th5A gtm1=  0.16236 gtm2=  0.50087 gbest= 0.500870  gdtts=   0.6016
5muy_A     2rp4_C  5muyA     2rp4C gtm1=  0.16232 gtm2=  0.52052 gbest= 0.520520  gdtts=   0.6151
5muy_A     2rp4_B  5muyA     2rp4B gtm1=  0.16227 gtm2=  0.50547 gbest= 0.505470  gdtts=   0.5906
5muy_A     2rp4_D  5muyA     2rp4D gtm1=  0.16199 gtm2=  0.51524 gbest= 0.515240  gdtts=   0.6098
5muy_A     2rp4_A  5muyA     2rp4A gtm1=  0.16194 gtm2=  0.51237 gbest= 0.512370  gdtts=   0.5933
5muy_A     2lzf_A  5muyA     2lzfA gtm1=  0.16170 gtm2=  0.55069 gbest= 0.550690  gdtts=   0.6331
5muy_A     2lzf_A  5muyA     2lzfA gtm1=  0.16169 gtm2=  0.54818 gbest= 0.548180  gdtts=   0.6475
5muy_A     2rp4_D  5muyA     2rp4D gtm1=  0.16162 gtm2=  0.50281 gbest= 0.502810  gdtts=   0.5858
5muy_A     6nxk_C  5muyA     6nxkC gtm1=  0.16155 gtm2=  0.52274 gbest= 0.522740  gdtts=   0.6627
5muy_A     3hpg_G  5muyA     3hpgG gtm1=  0.16147 gtm2=  0.50608 gbest= 0.506080  gdtts=   0.6289
5muy_A     2rp4_D  5muyA     2rp4D gtm1=  0.16144 gtm2=  0.50787 gbest= 0.507870  gdtts=   0.6250
5muy_A     1th5_A  5muyA     1th5A gtm1=  0.16143 gtm2=  0.51059 gbest= 0.510590  gdtts=   0.6111
5muy_A     2mtq_A  5muyA     2mtqA gtm1=  0.16140 gtm2=  0.52130 gbest= 0.521300  gdtts=   0.6169
5muy_A     2rp4_A  5muyA     2rp4A gtm1=  0.16132 gtm2=  0.50735 gbest= 0.507350  gdtts=   0.5933
5muy_A     2lzf_B  5muyA     2lzfB gtm1=  0.16131 gtm2=  0.53907 gbest= 0.539070  gdtts=   0.6371
5muy_A     2rp4_B  5muyA     2rp4B gtm1=  0.16126 gtm2=  0.50176 gbest= 0.501760  gdtts=   0.6192
5muy_A     1th5_A  5muyA     1th5A gtm1=  0.16120 gtm2=  0.51235 gbest= 0.512350  gdtts=   0.6032
5muy_A     2mtq_A  5muyA     2mtqA gtm1=  0.16107 gtm2=  0.52354 gbest= 0.523540  gdtts=   0.6349
5muy_A     2lzf_B  5muyA     2lzfB gtm1=  0.16099 gtm2=  0.53002 gbest= 0.530020  gdtts=   0.6250
5muy_A     2kta_A  5muyA     2ktaA gtm1=  0.16093 gtm2=  0.51047 gbest= 0.510470  gdtts=   0.5635
5muy_A     1th5_A  5muyA     1th5A gtm1=  0.16082 gtm2=  0.50760 gbest= 0.507600  gdtts=   0.6071
5muy_A     2lzf_B  5muyA     2lzfB gtm1=  0.16078 gtm2=  0.54354 gbest= 0.543540  gdtts=   0.6475
5muy_A     2rp4_A  5muyA     2rp4A gtm1=  0.16072 gtm2=  0.52291 gbest= 0.522910  gdtts=   0.6115
5muy_A     2rp4_D  5muyA     2rp4D gtm1=  0.16069 gtm2=  0.50705 gbest= 0.507050  gdtts=   0.5821
5muy_A     2lzf_A  5muyA     2lzfA gtm1=  0.16069 gtm2=  0.54510 gbest= 0.545100  gdtts=   0.6639
5muy_A     2rp4_D  5muyA     2rp4D gtm1=  0.16067 gtm2=  0.50563 gbest= 0.505630  gdtts=   0.5833
5muy_A     2lzf_A  5muyA     2lzfA gtm1=  0.16065 gtm2=  0.54363 gbest= 0.543630  gdtts=   0.6331
5muy_A     2rp4_C  5muyA     2rp4C gtm1=  0.16058 gtm2=  0.50303 gbest= 0.503030  gdtts=   0.5970
5muy_A     1th5_A  5muyA     1th5A gtm1=  0.16057 gtm2=  0.50321 gbest= 0.503210  gdtts=   0.6111
5muy_A     2lzf_B  5muyA     2lzfB gtm1=  0.16052 gtm2=  0.53215 gbest= 0.532150  gdtts=   0.6210
5muy_A     2lzf_A  5muyA     2lzfA gtm1=  0.16037 gtm2=  0.53192 gbest= 0.531920  gdtts=   0.6089
5muy_A     1th5_A  5muyA     1th5A gtm1=  0.16028 gtm2=  0.50220 gbest= 0.502200  gdtts=   0.6032
5muy_A     2lzf_A  5muyA     2lzfA gtm1=  0.16014 gtm2=  0.54687 gbest= 0.546870  gdtts=   0.6270
5muy_A     2lzf_B  5muyA     2lzfB gtm1=  0.16001 gtm2=  0.53638 gbest= 0.536380  gdtts=   0.6270
5muy_A     2lzf_A  5muyA     2lzfA gtm1=  0.15989 gtm2=  0.54649 gbest= 0.546490  gdtts=   0.6542
5muy_A     2mtq_A  5muyA     2mtqA gtm1=  0.15987 gtm2=  0.51954 gbest= 0.519540  gdtts=   0.6371
5muy_A     2lzf_A  5muyA     2lzfA gtm1=  0.15976 gtm2=  0.52872 gbest= 0.528720  gdtts=   0.6148
5muy_A     2lzf_B  5muyA     2lzfB gtm1=  0.15973 gtm2=  0.54671 gbest= 0.546710  gdtts=   0.6500
5muy_A     2lzf_B  5muyA     2lzfB gtm1=  0.15970 gtm2=  0.53235 gbest= 0.532350  gdtts=   0.6311
5muy_A     2lzf_B  5muyA     2lzfB gtm1=  0.15970 gtm2=  0.54356 gbest= 0.543560  gdtts=   0.6500
5muy_A     2lzf_B  5muyA     2lzfB gtm1=  0.15958 gtm2=  0.54525 gbest= 0.545250  gdtts=   0.6557
5muy_A     2mtq_A  5muyA     2mtqA gtm1=  0.15956 gtm2=  0.51327 gbest= 0.513270  gdtts=   0.6210
5muy_A     2lzf_A  5muyA     2lzfA gtm1=  0.15953 gtm2=  0.54459 gbest= 0.544590  gdtts=   0.6458
5muy_A     2rp4_D  5muyA     2rp4D gtm1=  0.15953 gtm2=  0.50488 gbest= 0.504880  gdtts=   0.6098
5muy_A     2lzf_A  5muyA     2lzfA gtm1=  0.15941 gtm2=  0.54104 gbest= 0.541040  gdtts=   0.6393
5muy_A     2mtq_A  5muyA     2mtqA gtm1=  0.15935 gtm2=  0.52914 gbest= 0.529140  gdtts=   0.6129
5muy_A     1th5_A  5muyA     1th5A gtm1=  0.15934 gtm2=  0.50776 gbest= 0.507760  gdtts=   0.6089
5muy_A     2mtq_A  5muyA     2mtqA gtm1=  0.15928 gtm2=  0.53012 gbest= 0.530120  gdtts=   0.6393
5muy_A     2lzf_B  5muyA     2lzfB gtm1=  0.15926 gtm2=  0.54357 gbest= 0.543570  gdtts=   0.6583
5muy_A     2rp4_D  5muyA     2rp4D gtm1=  0.15923 gtm2=  0.50117 gbest= 0.501170  gdtts=   0.6023
5muy_A     2lzf_B  5muyA     2lzfB gtm1=  0.15922 gtm2=  0.53389 gbest= 0.533890  gdtts=   0.6516
5muy_A     2lzf_B  5muyA     2lzfB gtm1=  0.15919 gtm2=  0.53373 gbest= 0.533730  gdtts=   0.6393
5muy_A     2lzf_A  5muyA     2lzfA gtm1=  0.15914 gtm2=  0.54775 gbest= 0.547750  gdtts=   0.6458
5muy_A     2lzf_A  5muyA     2lzfA gtm1=  0.15910 gtm2=  0.53386 gbest= 0.533860  gdtts=   0.6417
5muy_A     1n89_A  5muyA     1n89A gtm1=  0.15901 gtm2=  0.51406 gbest= 0.514060  gdtts=   0.5913
5muy_A     2lzf_B  5muyA     2lzfB gtm1=  0.15892 gtm2=  0.52874 gbest= 0.528740  gdtts=   0.6352
5muy_A     2lzf_B  5muyA     2lzfB gtm1=  0.15888 gtm2=  0.52601 gbest= 0.526010  gdtts=   0.6270
5muy_A     2lzf_A  5muyA     2lzfA gtm1=  0.15884 gtm2=  0.52789 gbest= 0.527890  gdtts=   0.6169
5muy_A     2lzf_B  5muyA     2lzfB gtm1=  0.15873 gtm2=  0.51887 gbest= 0.518870  gdtts=   0.6270
5muy_A     2lzf_A  5muyA     2lzfA gtm1=  0.15870 gtm2=  0.52672 gbest= 0.526720  gdtts=   0.6311
5muy_A     2rp4_D  5muyA     2rp4D gtm1=  0.15858 gtm2=  0.50565 gbest= 0.505650  gdtts=   0.6192
5muy_A     2mtq_A  5muyA     2mtqA gtm1=  0.15856 gtm2=  0.51000 gbest= 0.510000  gdtts=   0.6331
5muy_A     2lzf_A  5muyA     2lzfA gtm1=  0.15855 gtm2=  0.51969 gbest= 0.519690  gdtts=   0.6352
5muy_A     2lzf_B  5muyA     2lzfB gtm1=  0.15847 gtm2=  0.53473 gbest= 0.534730  gdtts=   0.6375
5muy_A     7bv7_C  5muyA     7bv7C gtm1=  0.15842 gtm2=  0.50064 gbest= 0.500640  gdtts=   0.6133
5muy_A     2mtq_A  5muyA     2mtqA gtm1=  0.15836 gtm2=  0.52598 gbest= 0.525980  gdtts=   0.6516
5muy_A     2mtq_A  5muyA     2mtqA gtm1=  0.15818 gtm2=  0.50549 gbest= 0.505490  gdtts=   0.6310
5muy_A     2lzf_A  5muyA     2lzfA gtm1=  0.15817 gtm2=  0.52094 gbest= 0.520940  gdtts=   0.6417
5muy_A     2rp4_A  5muyA     2rp4A gtm1=  0.15815 gtm2=  0.51159 gbest= 0.511590  gdtts=   0.6192
5muy_A     2lzf_B  5muyA     2lzfB gtm1=  0.15810 gtm2=  0.52571 gbest= 0.525710  gdtts=   0.6542
5muy_A     2lzf_A  5muyA     2lzfA gtm1=  0.15803 gtm2=  0.52297 gbest= 0.522970  gdtts=   0.6311
5muy_A     2lzf_A  5muyA     2lzfA gtm1=  0.15803 gtm2=  0.52619 gbest= 0.526190  gdtts=   0.6230
5muy_A     2mtq_A  5muyA     2mtqA gtm1=  0.15786 gtm2=  0.51906 gbest= 0.519060  gdtts=   0.6352
5muy_A     2lzf_B  5muyA     2lzfB gtm1=  0.15770 gtm2=  0.51258 gbest= 0.512580  gdtts=   0.6230
5muy_A     2rp4_B  5muyA     2rp4B gtm1=  0.15767 gtm2=  0.50600 gbest= 0.506000  gdtts=   0.5985
5muy_A     2rp4_B  5muyA     2rp4B gtm1=  0.15765 gtm2=  0.50059 gbest= 0.500590  gdtts=   0.6077
5muy_A     3zgk_A  5muyA     3zgkA gtm1=  0.15761 gtm2=  0.52323 gbest= 0.523230  gdtts=   0.5323
5muy_A     6nxk_D  5muyA     6nxkD gtm1=  0.15758 gtm2=  0.52264 gbest= 0.522640  gdtts=   0.6639
5muy_A     1etw_A  5muyA     1etwA gtm1=  0.15754 gtm2=  0.50157 gbest= 0.501570  gdtts=   0.6111
5muy_A     2mtq_A  5muyA     2mtqA gtm1=  0.15737 gtm2=  0.51092 gbest= 0.510920  gdtts=   0.6411
5muy_A     5lhx_A  5muyA     5lhxA gtm1=  0.15736 gtm2=  0.50085 gbest= 0.500850  gdtts=   0.7632
5muy_A     2mtq_A  5muyA     2mtqA gtm1=  0.15714 gtm2=  0.51230 gbest= 0.512300  gdtts=   0.6311
5muy_A     2mtq_A  5muyA     2mtqA gtm1=  0.15709 gtm2=  0.50775 gbest= 0.507750  gdtts=   0.6411
5muy_A     2mtq_A  5muyA     2mtqA gtm1=  0.15709 gtm2=  0.50171 gbest= 0.501710  gdtts=   0.6371
5muy_A     2lzf_A  5muyA     2lzfA gtm1=  0.15693 gtm2=  0.52528 gbest= 0.525280  gdtts=   0.6568
5muy_A     2lzf_A  5muyA     2lzfA gtm1=  0.15687 gtm2=  0.52407 gbest= 0.524070  gdtts=   0.6375
5muy_A     3zgk_A  5muyA     3zgkA gtm1=  0.15683 gtm2=  0.52314 gbest= 0.523140  gdtts=   0.5198
5muy_A     2mtq_A  5muyA     2mtqA gtm1=  0.15681 gtm2=  0.51886 gbest= 0.518860  gdtts=   0.6500
5muy_A     2v1s_B  5muyA     2v1sB gtm1=  0.15675 gtm2=  0.53272 gbest= 0.532720  gdtts=   0.6516
5muy_A     6l0o_A  5muyA     6l0oA gtm1=  0.15655 gtm2=  0.53642 gbest= 0.536420  gdtts=   0.6667
5muy_A     2yad_C  5muyA     2yadC gtm1=  0.15649 gtm2=  0.50036 gbest= 0.500360  gdtts=   0.7076
5muy_A     2rp4_A  5muyA     2rp4A gtm1=  0.15636 gtm2=  0.50561 gbest= 0.505610  gdtts=   0.6016
5muy_A     8fnk_7  5muyA     8fnk7 gtm1=  0.15625 gtm2=  0.61338 gbest= 0.613380  gdtts=   0.7328
5muy_A     2rp4_A  5muyA     2rp4A gtm1=  0.15615 gtm2=  0.50333 gbest= 0.503330  gdtts=   0.6115
5muy_A     2mtq_A  5muyA     2mtqA gtm1=  0.15614 gtm2=  0.50305 gbest= 0.503050  gdtts=   0.6516
5muy_A     2lzf_B  5muyA     2lzfB gtm1=  0.15606 gtm2=  0.50753 gbest= 0.507530  gdtts=   0.6417
5muy_A     1u97_A  5muyA     1u97A gtm1=  0.15606 gtm2=  0.50412 gbest= 0.504120  gdtts=   0.4609
5muy_A     8fni_7  5muyA     8fni7 gtm1=  0.15584 gtm2=  0.60219 gbest= 0.602190  gdtts=   0.7328
5muy_A     9bd0_A  5muyA     9bd0A gtm1=  0.15562 gtm2=  0.50797 gbest= 0.507970  gdtts=   0.5595
