5muy_A     5mus_A  5muyA     5musA gtm1=  0.99898 gtm2=  0.99898 gbest= 0.998980  gdtts=   0.9985
5muy_A     2lzf_A  5muyA     2lzfA gtm1=  0.15941 gtm2=  0.54104 gbest= 0.541040  gdtts=   0.6393
5muy_A     2mtq_A  5muyA     2mtqA gtm1=  0.15936 gtm2=  0.50901 gbest= 0.509010  gdtts=   0.6331
5muy_A     1th5_A  5muyA     1th5A gtm1=  0.15934 gtm2=  0.50776 gbest= 0.507760  gdtts=   0.6089
5muy_A     2mtq_A  5muyA     2mtqA gtm1=  0.15928 gtm2=  0.53012 gbest= 0.530120  gdtts=   0.6393
5muy_A     2lzf_B  5muyA     2lzfB gtm1=  0.15926 gtm2=  0.54357 gbest= 0.543570  gdtts=   0.6583
5muy_A     2lzf_B  5muyA     2lzfB gtm1=  0.15922 gtm2=  0.53389 gbest= 0.533890  gdtts=   0.6516
5muy_A     2lzf_B  5muyA     2lzfB gtm1=  0.15919 gtm2=  0.53373 gbest= 0.533730  gdtts=   0.6393
5muy_A     2rp4_A  5muyA     2rp4A gtm1=  0.15918 gtm2=  0.50342 gbest= 0.503420  gdtts=   0.6115
5muy_A     2lzf_A  5muyA     2lzfA gtm1=  0.15914 gtm2=  0.54775 gbest= 0.547750  gdtts=   0.6458
5muy_A     2lzf_A  5muyA     2lzfA gtm1=  0.15910 gtm2=  0.53386 gbest= 0.533860  gdtts=   0.6417
5muy_A     1n89_A  5muyA     1n89A gtm1=  0.15901 gtm2=  0.51406 gbest= 0.514060  gdtts=   0.5913
5muy_A     2mtq_A  5muyA     2mtqA gtm1=  0.15893 gtm2=  0.52481 gbest= 0.524810  gdtts=   0.6393
5muy_A     2lzf_B  5muyA     2lzfB gtm1=  0.15892 gtm2=  0.52874 gbest= 0.528740  gdtts=   0.6352
5muy_A     2lzf_B  5muyA     2lzfB gtm1=  0.15888 gtm2=  0.52601 gbest= 0.526010  gdtts=   0.6270
5muy_A     2lzf_A  5muyA     2lzfA gtm1=  0.15884 gtm2=  0.52789 gbest= 0.527890  gdtts=   0.6169
5muy_A     2lzf_B  5muyA     2lzfB gtm1=  0.15873 gtm2=  0.51887 gbest= 0.518870  gdtts=   0.6270
5muy_A     2lzf_A  5muyA     2lzfA gtm1=  0.15870 gtm2=  0.52672 gbest= 0.526720  gdtts=   0.6311
5muy_A     2rp4_B  5muyA     2rp4B gtm1=  0.15860 gtm2=  0.50335 gbest= 0.503350  gdtts=   0.5909
5muy_A     2rp4_D  5muyA     2rp4D gtm1=  0.15858 gtm2=  0.50565 gbest= 0.505650  gdtts=   0.6192
5muy_A     2lzf_B  5muyA     2lzfB gtm1=  0.15844 gtm2=  0.53388 gbest= 0.533880  gdtts=   0.6417
5muy_A     7bv7_C  5muyA     7bv7C gtm1=  0.15842 gtm2=  0.50064 gbest= 0.500640  gdtts=   0.6133
5muy_A     2mtq_A  5muyA     2mtqA gtm1=  0.15830 gtm2=  0.52968 gbest= 0.529680  gdtts=   0.6270
5muy_A     2rp4_B  5muyA     2rp4B gtm1=  0.15822 gtm2=  0.50323 gbest= 0.503230  gdtts=   0.6023
5muy_A     2lzf_A  5muyA     2lzfA gtm1=  0.15820 gtm2=  0.52338 gbest= 0.523380  gdtts=   0.6189
5muy_A     2lzf_A  5muyA     2lzfA gtm1=  0.15817 gtm2=  0.52094 gbest= 0.520940  gdtts=   0.6417
5muy_A     2rp4_A  5muyA     2rp4A gtm1=  0.15815 gtm2=  0.51159 gbest= 0.511590  gdtts=   0.6192
5muy_A     2lzf_B  5muyA     2lzfB gtm1=  0.15810 gtm2=  0.52571 gbest= 0.525710  gdtts=   0.6542
5muy_A     2lzf_A  5muyA     2lzfA gtm1=  0.15803 gtm2=  0.52297 gbest= 0.522970  gdtts=   0.6311
5muy_A     2mtq_A  5muyA     2mtqA gtm1=  0.15786 gtm2=  0.51906 gbest= 0.519060  gdtts=   0.6352
5muy_A     2lzf_B  5muyA     2lzfB gtm1=  0.15770 gtm2=  0.51258 gbest= 0.512580  gdtts=   0.6230
5muy_A     2lzf_A  5muyA     2lzfA gtm1=  0.15766 gtm2=  0.51935 gbest= 0.519350  gdtts=   0.6375
5muy_A     6nxk_D  5muyA     6nxkD gtm1=  0.15758 gtm2=  0.52264 gbest= 0.522640  gdtts=   0.6639
5muy_A     3zgk_A  5muyA     3zgkA gtm1=  0.15748 gtm2=  0.52171 gbest= 0.521710  gdtts=   0.5242
5muy_A     2mtq_A  5muyA     2mtqA gtm1=  0.15737 gtm2=  0.51092 gbest= 0.510920  gdtts=   0.6411
5muy_A     5lhx_A  5muyA     5lhxA gtm1=  0.15736 gtm2=  0.50085 gbest= 0.500850  gdtts=   0.7632
5muy_A     2mtq_A  5muyA     2mtqA gtm1=  0.15728 gtm2=  0.51573 gbest= 0.515730  gdtts=   0.6434
5muy_A     2mtq_A  5muyA     2mtqA gtm1=  0.15714 gtm2=  0.51230 gbest= 0.512300  gdtts=   0.6311
5muy_A     2mtq_A  5muyA     2mtqA gtm1=  0.15709 gtm2=  0.50775 gbest= 0.507750  gdtts=   0.6411
5muy_A     2lzf_A  5muyA     2lzfA gtm1=  0.15693 gtm2=  0.52528 gbest= 0.525280  gdtts=   0.6568
5muy_A     2lzf_A  5muyA     2lzfA gtm1=  0.15687 gtm2=  0.52407 gbest= 0.524070  gdtts=   0.6375
5muy_A     2mtq_A  5muyA     2mtqA gtm1=  0.15668 gtm2=  0.50907 gbest= 0.509070  gdtts=   0.6500
5muy_A     2rp4_A  5muyA     2rp4A gtm1=  0.15667 gtm2=  0.50104 gbest= 0.501040  gdtts=   0.6133
5muy_A     6l0o_A  5muyA     6l0oA gtm1=  0.15655 gtm2=  0.53642 gbest= 0.536420  gdtts=   0.6667
5muy_A     2rp4_A  5muyA     2rp4A gtm1=  0.15636 gtm2=  0.50561 gbest= 0.505610  gdtts=   0.6016
5muy_A     8fnk_7  5muyA     8fnk7 gtm1=  0.15625 gtm2=  0.61338 gbest= 0.613380  gdtts=   0.7328
5muy_A     2rp4_A  5muyA     2rp4A gtm1=  0.15615 gtm2=  0.50333 gbest= 0.503330  gdtts=   0.6115
5muy_A     2mtq_A  5muyA     2mtqA gtm1=  0.15614 gtm2=  0.50305 gbest= 0.503050  gdtts=   0.6516
5muy_A     2lzf_B  5muyA     2lzfB gtm1=  0.15606 gtm2=  0.50753 gbest= 0.507530  gdtts=   0.6417
5muy_A     1u97_A  5muyA     1u97A gtm1=  0.15606 gtm2=  0.50412 gbest= 0.504120  gdtts=   0.4609
5muy_A     2rp4_C  5muyA     2rp4C gtm1=  0.15602 gtm2=  0.50889 gbest= 0.508890  gdtts=   0.6000
5muy_A     8fni_7  5muyA     8fni7 gtm1=  0.15584 gtm2=  0.60219 gbest= 0.602190  gdtts=   0.7328
5muy_A     9bd0_A  5muyA     9bd0A gtm1=  0.15582 gtm2=  0.50213 gbest= 0.502130  gdtts=   0.5352
5muy_A     3u88_D  5muyA     3u88D gtm1=  0.15577 gtm2=  0.50275 gbest= 0.502750  gdtts=   0.6129
5muy_A     2mtq_A  5muyA     2mtqA gtm1=  0.15575 gtm2=  0.50524 gbest= 0.505240  gdtts=   0.6270
5muy_A     9bd0_A  5muyA     9bd0A gtm1=  0.15562 gtm2=  0.50797 gbest= 0.507970  gdtts=   0.5595
5muy_A     2m7b_A  5muyA     2m7bA gtm1=  0.15538 gtm2=  0.50453 gbest= 0.504530  gdtts=   0.6208
5muy_A     9bd0_A  5muyA     9bd0A gtm1=  0.15522 gtm2=  0.50419 gbest= 0.504190  gdtts=   0.5615
5muy_A     8caf_H  5muyA     8cafH gtm1=  0.15516 gtm2=  0.50177 gbest= 0.501770  gdtts=   0.6349
5muy_A     2rp4_B  5muyA     2rp4B gtm1=  0.15515 gtm2=  0.50088 gbest= 0.500880  gdtts=   0.6154
5muy_A     2m8g_X  5muyA     2m8gX gtm1=  0.15497 gtm2=  0.51651 gbest= 0.516510  gdtts=   0.5451
5muy_A     2mtq_A  5muyA     2mtqA gtm1=  0.15477 gtm2=  0.50545 gbest= 0.505450  gdtts=   0.6292
5muy_A     6ukl_D  5muyA     6uklD gtm1=  0.15477 gtm2=  0.50944 gbest= 0.509440  gdtts=   0.6129
5muy_A     7t5q_G  5muyA     7t5qG gtm1=  0.15471 gtm2=  0.53618 gbest= 0.536180  gdtts=   0.6525
5muy_A     2ww9_N  5muyA     2ww9N gtm1=  0.15457 gtm2=  0.50088 gbest= 0.500880  gdtts=   0.6314
5muy_A     6vri_F  5muyA     6vriF gtm1=  0.15415 gtm2=  0.51234 gbest= 0.512340  gdtts=   0.6148
5muy_A     6vri_D  5muyA     6vriD gtm1=  0.15397 gtm2=  0.50585 gbest= 0.505850  gdtts=   0.6230
5muy_A     3zgk_A  5muyA     3zgkA gtm1=  0.15389 gtm2=  0.50468 gbest= 0.504680  gdtts=   0.5369
5muy_A     2wwa_N  5muyA     2wwaN gtm1=  0.15369 gtm2=  0.50588 gbest= 0.505880  gdtts=   0.6398
5muy_A     2wwb_N  5muyA     2wwbN gtm1=  0.15330 gtm2=  0.50102 gbest= 0.501020  gdtts=   0.6398
5muy_A     2z4p_A  5muyA     2z4pA gtm1=  0.15328 gtm2=  0.50782 gbest= 0.507820  gdtts=   0.6610
5muy_A     2mtq_A  5muyA     2mtqA gtm1=  0.15322 gtm2=  0.50623 gbest= 0.506230  gdtts=   0.6250
5muy_A     1n89_A  5muyA     1n89A gtm1=  0.15321 gtm2=  0.50782 gbest= 0.507820  gdtts=   0.6148
5muy_A     6ukl_B  5muyA     6uklB gtm1=  0.15286 gtm2=  0.52441 gbest= 0.524410  gdtts=   0.6107
5muy_A     7l5m_B  5muyA     7l5mB gtm1=  0.15262 gtm2=  0.51557 gbest= 0.515570  gdtts=   0.6066
5muy_A     5lhz_B  5muyA     5lhzB gtm1=  0.15257 gtm2=  0.52499 gbest= 0.524990  gdtts=   0.7188
5muy_A     5lhz_A  5muyA     5lhzA gtm1=  0.15239 gtm2=  0.51515 gbest= 0.515150  gdtts=   0.7188
5muy_A     4yii_A  5muyA     4yiiA gtm1=  0.15192 gtm2=  0.50498 gbest= 0.504980  gdtts=   0.6667
5muy_A     5lhz_C  5muyA     5lhzC gtm1=  0.15188 gtm2=  0.51495 gbest= 0.514950  gdtts=   0.7232
5muy_A    6eri_BO  5muyA    6eriBO gtm1=  0.15154 gtm2=  0.51859 gbest= 0.518590  gdtts=   0.6737
5muy_A     5hyw_B  5muyA     5hywB gtm1=  0.15133 gtm2=  0.50623 gbest= 0.506230  gdtts=   0.6434
5muy_A     2yad_D  5muyA     2yadD gtm1=  0.15126 gtm2=  0.51498 gbest= 0.514980  gdtts=   0.7321
5muy_A     6ukl_F  5muyA     6uklF gtm1=  0.15106 gtm2=  0.51598 gbest= 0.515980  gdtts=   0.6271
5muy_A     6vri_B  5muyA     6vriB gtm1=  0.15101 gtm2=  0.51336 gbest= 0.513360  gdtts=   0.6125
5muy_A     3hpg_K  5muyA     3hpgK gtm1=  0.15088 gtm2=  0.54257 gbest= 0.542570  gdtts=   0.7098
5muy_A     8d09_B  5muyA     8d09B gtm1=  0.15086 gtm2=  0.53286 gbest= 0.532860  gdtts=   0.6552
5muy_A     6l7p_L  5muyA     6l7pL gtm1=  0.15081 gtm2=  0.52320 gbest= 0.523200  gdtts=   0.6897
5muy_A     8d09_A  5muyA     8d09A gtm1=  0.15066 gtm2=  0.52900 gbest= 0.529000  gdtts=   0.6552
5muy_A     3hpg_I  5muyA     3hpgI gtm1=  0.15032 gtm2=  0.50555 gbest= 0.505550  gdtts=   0.6525
5muy_A     6l7o_L  5muyA     6l7oL gtm1=  0.15002 gtm2=  0.52314 gbest= 0.523140  gdtts=   0.6983
5muy_A     3hpg_H  5muyA     3hpgH gtm1=  0.14994 gtm2=  0.50872 gbest= 0.508720  gdtts=   0.6483
5muy_A     6khi_L  5muyA     6khiL gtm1=  0.14985 gtm2=  0.50501 gbest= 0.505010  gdtts=   0.6897
5muy_A     2yad_A  5muyA     2yadA gtm1=  0.14923 gtm2=  0.51376 gbest= 0.513760  gdtts=   0.7318
5muy_A     5mmc_A  5muyA     5mmcA gtm1=  0.14920 gtm2=  0.52585 gbest= 0.525850  gdtts=   0.6638
5muy_A     6khj_L  5muyA     6khjL gtm1=  0.14822 gtm2=  0.51053 gbest= 0.510530  gdtts=   0.6940
5muy_A     9bd0_A  5muyA     9bd0A gtm1=  0.14794 gtm2=  0.50647 gbest= 0.506470  gdtts=   0.5921
5muy_A     5mmc_A  5muyA     5mmcA gtm1=  0.14790 gtm2=  0.50802 gbest= 0.508020  gdtts=   0.6447
5muy_A    4v61_BZ  5muyA    4v61BZ gtm1=  0.14783 gtm2=  0.53275 gbest= 0.532750  gdtts=   0.6773
5muy_A     4fth_A  5muyA     4fthA gtm1=  0.14726 gtm2=  0.51087 gbest= 0.510870  gdtts=   0.6610
5muy_A    8tva_CP  5muyA    8tvaCP gtm1=  0.14705 gtm2=  0.52589 gbest= 0.525890  gdtts=   0.7009
5muy_A     6spt_A  5muyA     6sptA gtm1=  0.14681 gtm2=  0.53669 gbest= 0.536690  gdtts=   0.6930
5muy_A    8tob_RB  5muyA    8tobRB gtm1=  0.14677 gtm2=  0.52519 gbest= 0.525190  gdtts=   0.6964
5muy_A     5mmc_A  5muyA     5mmcA gtm1=  0.14653 gtm2=  0.50107 gbest= 0.501070  gdtts=   0.6595
5muy_A     5mmc_A  5muyA     5mmcA gtm1=  0.14646 gtm2=  0.52348 gbest= 0.523480  gdtts=   0.6711
5muy_A    8tv9_BB  5muyA    8tv9BB gtm1=  0.14640 gtm2=  0.52908 gbest= 0.529080  gdtts=   0.7009
5muy_A    8tv9_AV  5muyA    8tv9AV gtm1=  0.14616 gtm2=  0.52326 gbest= 0.523260  gdtts=   0.6875
5muy_A    8tva_CS  5muyA    8tvaCS gtm1=  0.14507 gtm2=  0.53270 gbest= 0.532700  gdtts=   0.7176
5muy_A    8tv9_AT  5muyA    8tv9AT gtm1=  0.14504 gtm2=  0.53350 gbest= 0.533500  gdtts=   0.7269
5muy_A    8tv9_BA  5muyA    8tv9BA gtm1=  0.14496 gtm2=  0.53039 gbest= 0.530390  gdtts=   0.7222
5muy_A    8tv9_BC  5muyA    8tv9BC gtm1=  0.14490 gtm2=  0.53022 gbest= 0.530220  gdtts=   0.7222
5muy_A    8tva_CR  5muyA    8tvaCR gtm1=  0.14484 gtm2=  0.53261 gbest= 0.532610  gdtts=   0.7176
5muy_A    4v4b_BX  5muyA    4v4bBX gtm1=  0.14479 gtm2=  0.53535 gbest= 0.535350  gdtts=   0.6591
5muy_A    8tob_CB  5muyA    8tobCB gtm1=  0.14479 gtm2=  0.53003 gbest= 0.530030  gdtts=   0.7176
5muy_A    8tob_UB  5muyA    8tobUB gtm1=  0.14473 gtm2=  0.53087 gbest= 0.530870  gdtts=   0.7222
5muy_A    8tv9_AU  5muyA    8tv9AU gtm1=  0.14472 gtm2=  0.53069 gbest= 0.530690  gdtts=   0.7222
5muy_A    8tva_CM  5muyA    8tvaCM gtm1=  0.14472 gtm2=  0.52775 gbest= 0.527750  gdtts=   0.7037
5muy_A    8tob_LB  5muyA    8tobLB gtm1=  0.14472 gtm2=  0.53125 gbest= 0.531250  gdtts=   0.7176
5muy_A    8tob_VB  5muyA    8tobVB gtm1=  0.14471 gtm2=  0.52931 gbest= 0.529310  gdtts=   0.7222
5muy_A    8tv9_AY  5muyA    8tv9AY gtm1=  0.14471 gtm2=  0.52648 gbest= 0.526480  gdtts=   0.7083
5muy_A    8tob_BB  5muyA    8tobBB gtm1=  0.14470 gtm2=  0.53110 gbest= 0.531100  gdtts=   0.7269
5muy_A    8tva_CN  5muyA    8tvaCN gtm1=  0.14470 gtm2=  0.52998 gbest= 0.529980  gdtts=   0.7130
5muy_A     6xwi_A  5muyA     6xwiA gtm1=  0.14469 gtm2=  0.50507 gbest= 0.505070  gdtts=   0.6473
5muy_A    8tv9_BG  5muyA    8tv9BG gtm1=  0.14468 gtm2=  0.52394 gbest= 0.523940  gdtts=   0.7130
5muy_A    8tob_KB  5muyA    8tobKB gtm1=  0.14467 gtm2=  0.53025 gbest= 0.530250  gdtts=   0.7176
5muy_A    8tob_PB  5muyA    8tobPB gtm1=  0.14465 gtm2=  0.53051 gbest= 0.530510  gdtts=   0.7176
5muy_A    8tob_DB  5muyA    8tobDB gtm1=  0.14465 gtm2=  0.52892 gbest= 0.528920  gdtts=   0.7222
5muy_A    8tva_CQ  5muyA    8tvaCQ gtm1=  0.14462 gtm2=  0.52310 gbest= 0.523100  gdtts=   0.6944
5muy_A    8tob_TB  5muyA    8tobTB gtm1=  0.14462 gtm2=  0.52964 gbest= 0.529640  gdtts=   0.7176
5muy_A    8tob_NB  5muyA    8tobNB gtm1=  0.14461 gtm2=  0.52854 gbest= 0.528540  gdtts=   0.7176
5muy_A    8tv9_AW  5muyA    8tv9AW gtm1=  0.14461 gtm2=  0.52581 gbest= 0.525810  gdtts=   0.7083
5muy_A    8tob_MB  5muyA    8tobMB gtm1=  0.14459 gtm2=  0.52911 gbest= 0.529110  gdtts=   0.7176
5muy_A    8tva_CE  5muyA    8tvaCE gtm1=  0.14459 gtm2=  0.52775 gbest= 0.527750  gdtts=   0.7176
5muy_A    8tob_OB  5muyA    8tobOB gtm1=  0.14456 gtm2=  0.52875 gbest= 0.528750  gdtts=   0.7222
5muy_A    8tob_EB  5muyA    8tobEB gtm1=  0.14454 gtm2=  0.52858 gbest= 0.528580  gdtts=   0.7222
5muy_A    8tva_CJ  5muyA    8tvaCJ gtm1=  0.14450 gtm2=  0.52591 gbest= 0.525910  gdtts=   0.7037
5muy_A    8tob_HB  5muyA    8tobHB gtm1=  0.14445 gtm2=  0.52929 gbest= 0.529290  gdtts=   0.7222
5muy_A    9e71_Bb  5muyA    9e71Bb gtm1=  0.14435 gtm2=  0.50710 gbest= 0.507100  gdtts=   0.6384
5muy_A    9e7f_Bb  5muyA    9e7fBb gtm1=  0.14423 gtm2=  0.50448 gbest= 0.504480  gdtts=   0.6339
5muy_A    8tob_QB  5muyA    8tobQB gtm1=  0.14422 gtm2=  0.52605 gbest= 0.526050  gdtts=   0.7083
5muy_A    8tva_CH  5muyA    8tvaCH gtm1=  0.14418 gtm2=  0.53378 gbest= 0.533780  gdtts=   0.7264
5muy_A     6xwi_A  5muyA     6xwiA gtm1=  0.14417 gtm2=  0.51306 gbest= 0.513060  gdtts=   0.6500
5muy_A    8tva_CT  5muyA    8tvaCT gtm1=  0.14415 gtm2=  0.51898 gbest= 0.518980  gdtts=   0.6944
5muy_A    8tva_CV  5muyA    8tvaCV gtm1=  0.14415 gtm2=  0.52657 gbest= 0.526570  gdtts=   0.7176
5muy_A    8tv9_BF  5muyA    8tv9BF gtm1=  0.14415 gtm2=  0.52340 gbest= 0.523400  gdtts=   0.7222
5muy_A    8tv9_AX  5muyA    8tv9AX gtm1=  0.14414 gtm2=  0.53206 gbest= 0.532060  gdtts=   0.7358
5muy_A     3j3w_X  5muyA     3j3wX gtm1=  0.14406 gtm2=  0.55101 gbest= 0.551010  gdtts=   0.7075
5muy_A    8tob_SB  5muyA    8tobSB gtm1=  0.14406 gtm2=  0.53403 gbest= 0.534030  gdtts=   0.7311
5muy_A    8tv9_BJ  5muyA    8tv9BJ gtm1=  0.14405 gtm2=  0.53364 gbest= 0.533640  gdtts=   0.7311
5muy_A    8tva_CI  5muyA    8tvaCI gtm1=  0.14403 gtm2=  0.53044 gbest= 0.530440  gdtts=   0.7406
5muy_A     5mmc_A  5muyA     5mmcA gtm1=  0.14402 gtm2=  0.51007 gbest= 0.510070  gdtts=   0.6384
5muy_A    8tva_CG  5muyA    8tvaCG gtm1=  0.14402 gtm2=  0.52893 gbest= 0.528930  gdtts=   0.7264
5muy_A    8tob_AB  5muyA    8tobAB gtm1=  0.14391 gtm2=  0.53362 gbest= 0.533620  gdtts=   0.7311
5muy_A     6xwi_A  5muyA     6xwiA gtm1=  0.14383 gtm2=  0.50384 gbest= 0.503840  gdtts=   0.6473
5muy_A    8tva_CU  5muyA    8tvaCU gtm1=  0.14383 gtm2=  0.53153 gbest= 0.531530  gdtts=   0.7358
5muy_A    8tv9_BE  5muyA    8tv9BE gtm1=  0.14380 gtm2=  0.52832 gbest= 0.528320  gdtts=   0.7264
5muy_A    8tob_GB  5muyA    8tobGB gtm1=  0.14380 gtm2=  0.53251 gbest= 0.532510  gdtts=   0.7311
5muy_A    8tva_CL  5muyA    8tvaCL gtm1=  0.14377 gtm2=  0.52191 gbest= 0.521910  gdtts=   0.7130
5muy_A    8tva_CW  5muyA    8tvaCW gtm1=  0.14376 gtm2=  0.52769 gbest= 0.527690  gdtts=   0.7170
5muy_A    8tva_CO  5muyA    8tvaCO gtm1=  0.14373 gtm2=  0.52895 gbest= 0.528950  gdtts=   0.7264
5muy_A    8tva_CX  5muyA    8tvaCX gtm1=  0.14373 gtm2=  0.52809 gbest= 0.528090  gdtts=   0.7217
5muy_A    8tob_JB  5muyA    8tobJB gtm1=  0.14373 gtm2=  0.53122 gbest= 0.531220  gdtts=   0.7311
5muy_A     2x4k_B  5muyA     2x4kB gtm1=  0.14370 gtm2=  0.53747 gbest= 0.537470  gdtts=   0.7083
5muy_A    8tob_FB  5muyA    8tobFB gtm1=  0.14364 gtm2=  0.52820 gbest= 0.528200  gdtts=   0.7264
5muy_A    8tv9_AS  5muyA    8tv9AS gtm1=  0.14362 gtm2=  0.52968 gbest= 0.529680  gdtts=   0.7217
5muy_A    8tv9_BI  5muyA    8tv9BI gtm1=  0.14352 gtm2=  0.52546 gbest= 0.525460  gdtts=   0.7217
5muy_A    8tva_CF  5muyA    8tvaCF gtm1=  0.14350 gtm2=  0.52766 gbest= 0.527660  gdtts=   0.7170
5muy_A     6xwi_A  5muyA     6xwiA gtm1=  0.14345 gtm2=  0.51041 gbest= 0.510410  gdtts=   0.6500
5muy_A     5mmc_A  5muyA     5mmcA gtm1=  0.14339 gtm2=  0.50842 gbest= 0.508420  gdtts=   0.7000
5muy_A    8tv9_AZ  5muyA    8tv9AZ gtm1=  0.14332 gtm2=  0.52348 gbest= 0.523480  gdtts=   0.7170
5muy_A    8tob_IB  5muyA    8tobIB gtm1=  0.14332 gtm2=  0.52580 gbest= 0.525800  gdtts=   0.7217
5muy_A    8tv9_BD  5muyA    8tv9BD gtm1=  0.14326 gtm2=  0.51381 gbest= 0.513810  gdtts=   0.6898
5muy_A    8tva_CK  5muyA    8tvaCK gtm1=  0.14324 gtm2=  0.52039 gbest= 0.520390  gdtts=   0.6981
5muy_A     5mmc_A  5muyA     5mmcA gtm1=  0.14319 gtm2=  0.50998 gbest= 0.509980  gdtts=   0.6429
5muy_A     6rt2_B  5muyA     6rt2B gtm1=  0.14313 gtm2=  0.51633 gbest= 0.516330  gdtts=   0.6818
5muy_A     5oml_B  5muyA     5omlB gtm1=  0.14311 gtm2=  0.51767 gbest= 0.517670  gdtts=   0.6773
5muy_A     3a1y_A  5muyA     3a1yA gtm1=  0.14308 gtm2=  0.53485 gbest= 0.534850  gdtts=   0.6473
5muy_A     2kw6_B  5muyA     2kw6B gtm1=  0.14302 gtm2=  0.52715 gbest= 0.527150  gdtts=   0.6273
5muy_A     6xwi_A  5muyA     6xwiA gtm1=  0.14293 gtm2=  0.51422 gbest= 0.514220  gdtts=   0.6574
5muy_A     6zfw_E  5muyA     6zfwE gtm1=  0.14278 gtm2=  0.51126 gbest= 0.511260  gdtts=   0.6741
5muy_A     5mmc_A  5muyA     5mmcA gtm1=  0.14272 gtm2=  0.51776 gbest= 0.517760  gdtts=   0.7000
5muy_A     6xwi_A  5muyA     6xwiA gtm1=  0.14269 gtm2=  0.50065 gbest= 0.500650  gdtts=   0.6500
5muy_A     5oml_C  5muyA     5omlC gtm1=  0.14249 gtm2=  0.51873 gbest= 0.518730  gdtts=   0.6818
5muy_A     4v9f_4  5muyA     4v9f4 gtm1=  0.14245 gtm2=  0.51278 gbest= 0.512780  gdtts=   0.6227
5muy_A    4v7e_Ct  5muyA    4v7eCt gtm1=  0.14241 gtm2=  0.54009 gbest= 0.540090  gdtts=   0.6409
5muy_A     6rt2_C  5muyA     6rt2C gtm1=  0.14234 gtm2=  0.51666 gbest= 0.516660  gdtts=   0.6818
5muy_A     2x4k_A  5muyA     2x4kA gtm1=  0.14223 gtm2=  0.54090 gbest= 0.540900  gdtts=   0.7123
5muy_A     5hyw_D  5muyA     5hywD gtm1=  0.14221 gtm2=  0.50030 gbest= 0.500300  gdtts=   0.6562
5muy_A     2rf4_F  5muyA     2rf4F gtm1=  0.14197 gtm2=  0.55381 gbest= 0.553810  gdtts=   0.6636
5muy_A     6xwi_A  5muyA     6xwiA gtm1=  0.14186 gtm2=  0.50377 gbest= 0.503770  gdtts=   0.6500
5muy_A     6zfw_B  5muyA     6zfwB gtm1=  0.14173 gtm2=  0.51750 gbest= 0.517500  gdtts=   0.6818
5muy_A     3e7l_A  5muyA     3e7lA gtm1=  0.14171 gtm2=  0.54616 gbest= 0.546160  gdtts=   0.6591
5muy_A     6nby_L  5muyA     6nbyL gtm1=  0.14161 gtm2=  0.54180 gbest= 0.541800  gdtts=   0.7130
5muy_A     4v9f_V  5muyA     4v9fV gtm1=  0.14138 gtm2=  0.51471 gbest= 0.514710  gdtts=   0.6840
5muy_A     2rf4_B  5muyA     2rf4B gtm1=  0.14122 gtm2=  0.54737 gbest= 0.547370  gdtts=   0.6636
5muy_A     6xwi_A  5muyA     6xwiA gtm1=  0.14119 gtm2=  0.50119 gbest= 0.501190  gdtts=   0.6574
5muy_A     6nbq_L  5muyA     6nbqL gtm1=  0.14111 gtm2=  0.53081 gbest= 0.530810  gdtts=   0.7176
5muy_A     6nbx_L  5muyA     6nbxL gtm1=  0.14102 gtm2=  0.54384 gbest= 0.543840  gdtts=   0.7217
5muy_A    4v7e_Cs  5muyA    4v7eCs gtm1=  0.14089 gtm2=  0.53955 gbest= 0.539550  gdtts=   0.6698
5muy_A     4hs2_A  5muyA     4hs2A gtm1=  0.14089 gtm2=  0.50142 gbest= 0.501420  gdtts=   0.6404
5muy_A     2kw6_A  5muyA     2kw6A gtm1=  0.14071 gtm2=  0.50480 gbest= 0.504800  gdtts=   0.6027
5muy_A    4v42_BW  5muyA    4v42BW gtm1=  0.14063 gtm2=  0.50333 gbest= 0.503330  gdtts=   0.6620
5muy_A     1ml5_w  5muyA     1ml5w gtm1=  0.14063 gtm2=  0.50332 gbest= 0.503320  gdtts=   0.6620
5muy_A     2rf4_D  5muyA     2rf4D gtm1=  0.14056 gtm2=  0.54942 gbest= 0.549420  gdtts=   0.6713
5muy_A     2kw6_A  5muyA     2kw6A gtm1=  0.14032 gtm2=  0.51091 gbest= 0.510910  gdtts=   0.6204
5muy_A     9cl9_Y  5muyA     9cl9Y gtm1=  0.14028 gtm2=  0.52079 gbest= 0.520790  gdtts=   0.6887
5muy_A     5zeb_Z  5muyA     5zebZ gtm1=  0.14002 gtm2=  0.50194 gbest= 0.501940  gdtts=   0.6528
5muy_A     5zet_Z  5muyA     5zetZ gtm1=  0.13960 gtm2=  0.50368 gbest= 0.503680  gdtts=   0.6528
5muy_A     1yj9_V  5muyA     1yj9V gtm1=  0.13941 gtm2=  0.50280 gbest= 0.502800  gdtts=   0.6827
5muy_A     3i55_V  5muyA     3i55V gtm1=  0.13941 gtm2=  0.50185 gbest= 0.501850  gdtts=   0.6827
5muy_A     3ccq_V  5muyA     3ccqV gtm1=  0.13936 gtm2=  0.50333 gbest= 0.503330  gdtts=   0.6875
5muy_A     3cc7_V  5muyA     3cc7V gtm1=  0.13933 gtm2=  0.50300 gbest= 0.503000  gdtts=   0.6827
